univ_id,univ_id_req,univ_state,univ_latitude,univ_longitude,event_loc,event_state,cbsa_code,event_type,pid,school_id,ipeds_id,determined_zip,hotel_or_center,categorized_event_type,categorized_location_type,event_date,event_datetime_start,event_datetime_end,event_address,event_name,event_location_name,event_city,latitude,longitude,pop_total,avgmedian_inc_2564,pct_white_zip,pct_black_zip,pct_asian_zip,pct_hispanic_zip,pct_amerindian_zip,pct_nativehawaii_zip,pct_tworaces_zip,pct_otherrace_zip,pct_edu_attain_doct,pct_edu_attain_prof,pct_edu_attain_master,pct_edu_attain_bach,school_type_pub,level_pub,g09offered,g10offered,g11offered,g12offered,g09,g10,g11,g12,total_students_pub,pct_white_pub,pct_black_pub,pct_asian_pub,pct_hispanic_pub,pct_amerindian_pub,pct_nativehawaii_pub,pct_tworaces_pub,free_reduced_lunch,free_lunch,reduced_lunch,titlei_status_pub,num_took_math,num_prof_math,num_took_rla,num_prof_rla,school_type_pri,locale_code,level_pri,total_enrolled_pri,total_students_pri,total_09,total_10,total_11,total_12,pct_white_pri,pct_black_pri,pct_asian_pri,pct_hispanic_pri,pct_amerindian_pri,pct_nativehawaii_pri,pct_tworaces_pri,titlei_status_pri,pct_to_4yr,sector,search_length,search_sector,act_comp_25,act_comp_75,sat_comp_25,sat_comp_75,tuit_fees_instate,tuit_fees_outstate,fteug,pct_pell_recipients_freshman,pct_non_res_freshman,pct_freshman_white,pct_freshman_black,pct_freshman_asian,pct_freshman_hispanic,pct_freshman_amerindian,pct_freshman_nativehawaii,pct_freshman_tworaces,pct_freshman_unknownrace,pct_freshman_non_res_alien,par_mean,par_median
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,21,170993000942,,60618,0,hsvisit,school,2017-03-22,2017-03-22 11:00:00,2017-03-22 12:00:00,2501 W Addison St,HS Visit: Lane Tech College Prep High School,Lane Technical High School,Chicago,41.945534,-87.690939,95632.0,67791.0,46.2837,2.2555,5.7564,42.9898,0.0816,0.0774,2.4573,0.0983,1.0701,2.6527,11.8518,27.1372,1,3,1.0,1.0,1.0,1.0,1010.0,897.0,792.0,1132.0,4057.0,33.1033,8.8982,10.3032,44.4171,0.493,0.3451,2.4402,2432.0,2432.0,0.0,1,99.0,66.33,198.0,152.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,22,172771002939,,60540,0,hsvisit,school,2017-03-22,2017-03-22 11:32:00,2017-03-22 12:22:00,440 Aurora Ave,HS Visit: Naperville Central,Naperville Central High School,Naperville,41.767333,-88.156759,44662.0,115197.5,72.8584,3.4459,12.7133,7.8075,0.1209,0.0,2.8279,0.2261,3.4003,4.1724,21.8663,35.0277,1,3,1.0,1.0,1.0,1.0,740.0,706.0,718.0,726.0,2890.0,71.3841,4.4637,13.8062,6.5744,0.173,0.0346,3.564,396.0,350.0,46.0,6,558.0,373.86,727.0,559.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,,other,23,,,60607,0,collegefair,,2017-03-22,2017-03-22 16:00:00,2017-03-22 18:30:00,525 S Racine Ave,Noble Network College Fair,UIC Pavilion,Chicago,41.8748298,-87.6562537,28377.0,102415.5,52.9372,13.8422,21.1157,8.5175,0.0,0.0282,3.3936,0.1656,3.654,11.9476,23.4338,38.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,24,170993001185,,60614,0,collegefair,school,2017-03-28,2017-03-28 18:00:00,2017-03-28 19:30:00,2001 N Orchard St,Lincoln Park High School College Fair,Lincoln Park High School,Chicago,41.919394,-87.645664,69817.0,116614.5,79.4835,4.0549,6.3609,7.0699,0.0201,0.0387,2.7056,0.2664,2.8626,10.1028,21.7658,48.3632,1,3,1.0,1.0,1.0,1.0,675.0,567.0,457.0,562.0,2261.0,27.9522,22.1583,9.9513,35.5595,0.2211,0.0442,4.1132,1352.0,1352.0,0.0,6,121.0,32.67,335.0,184.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,25,170993001185,,60614,0,collegefair,school,2017-03-28,2017-03-28 18:00:00,2017-03-28 19:30:00,2001 N Orchard St,Lincoln Park High School Fair,Lincoln Park High School,Chicago,41.919394,-87.645664,69817.0,116614.5,79.4835,4.0549,6.3609,7.0699,0.0201,0.0387,2.7056,0.2664,2.8626,10.1028,21.7658,48.3632,1,3,1.0,1.0,1.0,1.0,675.0,567.0,457.0,562.0,2261.0,27.9522,22.1583,9.9513,35.5595,0.2211,0.0442,4.1132,1352.0,1352.0,0.0,6,121.0,32.67,335.0,184.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,priv_hs,26,00346763,,60451,0,collegefair,school,2017-03-31,2017-03-31 10:25:00,2017-03-31 12:05:00,1800 W Lincoln Hwy,Providence Catholic HS College Fair,Providence Catholic High Sch,New Lenox,41.52107,-88.000171,34921.0,111528.5,90.6904,0.7359,0.5813,6.7152,0.0,0.0,1.2256,0.0515,0.9686,1.2403,10.3519,25.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,1036.0,1036.0,251.0,269.0,281.0,235.0,83.2046,2.3166,2.2201,10.3282,1.834,0.0965,0.0,0.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,27,170505000188,,60010,0,collegefair,school,2017-04-03,2017-04-03 18:00:00,,616 W Main St,Barrington High School College Fair,Barrington Community High Sch,Barrington,42.15613,-88.148201,44930.0,155305.0,83.4031,0.7545,10.2515,4.4336,0.0534,0.0,1.0706,0.0334,2.1232,7.3242,20.2589,35.3012,1,3,1.0,1.0,1.0,1.0,753.0,764.0,771.0,764.0,3052.0,69.135,1.4417,10.2556,16.055,0.0655,0.0655,2.9817,645.0,566.0,79.0,2,651.0,188.79,633.0,303.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,28,170417001965,,60005,0,collegefair,school,2017-04-04,2017-04-04 18:00:00,,2121 S Goebbert Rd,District 214 College Fair,Forest View Alte School,Arlington Hts,42.046541,-87.973159,29936.0,85203.0,79.3459,1.717,8.0672,9.5537,0.0,0.0,1.3161,0.0,1.3682,2.5183,13.3052,30.5559,1,3,1.0,1.0,1.0,1.0,5.0,20.0,25.0,36.0,86.0,39.5349,1.1628,1.1628,55.814,0.0,0.0,2.3256,43.0,43.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,29,170417001965,,60005,0,collegefair,conferencecenter|school,2017-04-04,2017-04-04 18:00:00,2017-04-04 20:30:00,2124 S Goebbert Rd,District 214 Illinois Regional College Fair,Forest View Education Center,Arlington Hts,42.046541,-87.973159,29936.0,85203.0,79.3459,1.717,8.0672,9.5537,0.0,0.0,1.3161,0.0,1.3682,2.5183,13.3052,30.5559,1,3,1.0,1.0,1.0,1.0,5.0,20.0,25.0,36.0,86.0,39.5349,1.1628,1.1628,55.814,0.0,0.0,2.3256,43.0,43.0,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,priv_hs,30,01601838,,60608,0,hsvisit,school,2017-04-05,2017-04-05 10:50:00,2017-04-05 13:10:00,1076 W Roosevelt Rd,St Ignatius College Prep HS Visit,Saint Ignatius College Prep,Chicago,41.86778,-87.653991,78072.0,42598.5,17.4339,17.3045,10.6709,53.2662,0.3202,0.0,0.7839,0.2203,0.9729,1.5001,5.3355,15.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,1373.0,1373.0,354.0,364.0,311.0,344.0,66.5696,11.2891,3.4232,12.6001,0.3642,0.0,5.7538,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,31,172388002601,,60525,0,collegefair,school,2017-04-05,2017-04-05 18:00:00,,100 S Brainard Ave,Lyons Township High School College Fair,Lyons Township HS South Campus,La Grange,41.811611,-87.880194,31395.0,94306.5,77.2703,4.609,2.0513,14.3622,0.051,0.0,1.6276,0.0287,2.3557,4.8595,12.7227,28.2177,1,3,1.0,1.0,1.0,1.0,991.0,975.0,983.0,1012.0,3961.0,74.0975,3.7112,2.0449,17.9753,0.202,0.0252,1.944,620.0,620.0,0.0,2,653.0,261.2,943.0,565.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,32,172901003042,,60062,0,collegefair,school,2017-04-06,2017-04-06 18:30:00,,2300 Shermer Rd,The Glenbrooks College Fair,Glenbrook North High School,Northbrook,42.111091,-87.831208,40631.0,133332.0,79.7027,1.4841,14.4594,2.5301,0.0566,0.0,1.6047,0.1624,2.6345,8.7593,18.1898,35.8929,1,3,1.0,1.0,1.0,1.0,468.0,515.0,525.0,516.0,2024.0,78.1621,0.6917,15.6126,3.4585,0.0988,0.0988,1.8775,167.0,167.0,0.0,6,475.0,213.75,510.0,234.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,priv_hs,33,00346253,,60148,0,collegefair,school,2017-04-07,2017-04-07 14:00:00,,19 West 070 16th Street,Montini High School College Fair,Montini Catholic High School,Lombard,41.85426,-87.999741,52486.0,83798.5,71.5315,5.7387,10.8715,9.3796,0.0629,0.0,2.393,0.0229,1.3198,2.5712,11.7059,27.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,658.0,658.0,152.0,187.0,155.0,164.0,69.4529,8.3587,9.2705,5.1672,0.152,1.5198,6.079,0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,34,170993003989,,60610,0,collegefair,school,2017-04-17,2017-04-17 18:00:00,,1034 N Wells St,Jones and Walter Payton College Fair,Walter Payton Coll Prep School,Chicago,41.90173,-87.63523,38438.0,89081.0,70.8101,15.0034,6.5404,5.6377,0.3824,0.0,1.4855,0.1405,3.6739,8.8869,20.1178,39.45,1,3,1.0,1.0,1.0,1.0,230.0,234.0,201.0,234.0,899.0,42.3804,15.9066,12.792,23.2481,0.3337,0.2225,5.1168,313.0,313.0,0.0,6,21.0,18.9,174.0,160.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239105,239105,WI,43.03903,-87.927961,outofstate,IL,16980,pub_hs,35,171932002222,,60521,0,collegefair,school,2017-04-20,2017-04-20 19:00:00,,5500 S Grant St,Hinsdale Schools College Fair,Hinsdale Township High Sc Ctrl,Hinsdale,41.787761,-87.932168,18103.0,210810.0,83.2901,1.6848,8.8991,4.3584,0.0,0.0,1.6075,0.1602,3.3159,14.7835,22.9265,37.5411,1,3,1.0,1.0,1.0,1.0,718.0,663.0,705.0,692.0,2778.0,75.378,2.5918,14.6508,4.7156,0.18,0.072,2.4118,220.0,220.0,0.0,1,267.0,112.14,680.0,489.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
